STN code,Monitoring Location,Type Water Body,State Name,Date,latitude,longitude,Temperature (C),Dissolved Oxygen (mg/L),pH,Conductivity (µmho/cm),BOD (mg/L),NitrateN (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml)
1015,RIVER SUTLEJ AT D/S SLAPPER,RIVER,HIMACHAL PRADESH,2024-09-22,31.412833,76.874881,17.25,10.71,8.97,211.88,1.21,0.84,200.1,2.36
1015,RIVER SUTLEJ AT D/S SLAPPER,RIVER,HIMACHAL PRADESH,2024-10-22,31.412833,76.874881,17.88,10.41,9.33,212.76,1.21,0.88,212.97,2.29
1015,RIVER SUTLEJ AT D/S SLAPPER,RIVER,HIMACHAL PRADESH,2024-11-21,31.412833,76.874881,17.19,10.36,8.83,227.41,1.14,0.84,205.86,2.37
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-01-01,31.425772,76.421883,17.45,8.67,7.26,216.31,0.98,2.64,11.95,2.04
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-01-31,31.425772,76.421883,17.73,9.02,7.19,221.28,0.97,2.83,12.33,2.03
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-03-02,31.425772,76.421883,17.24,9.22,7.76,216.53,1.02,2.61,11.86,1.97
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-04-01,31.425772,76.421883,16.54,8.9,7.58,219.29,1.0,2.57,12.45,1.99
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-05-01,31.425772,76.421883,16.49,8.85,7.53,220.61,1.0,2.72,12.16,2.08
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-05-31,31.425772,76.421883,16.29,8.74,7.46,211.94,1.04,2.74,11.89,2.06
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-06-30,31.425772,76.421883,16.72,9.04,7.38,227.76,0.97,2.75,11.91,2.1
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-07-30,31.425772,76.421883,17.2,8.5,7.22,214.97,1.04,2.78,11.44,1.99
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-08-29,31.425772,76.421883,17.9,8.6,7.21,232.23,1.01,2.81,11.58,1.96
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-09-28,31.425772,76.421883,17.75,8.53,7.64,233.89,0.98,2.77,11.98,1.95
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-10-28,31.425772,76.421883,16.97,9.0,7.17,212.75,1.01,2.6,12.32,1.91
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-11-27,31.425772,76.421883,17.91,8.94,7.55,216.69,0.97,2.82,12.26,2.01
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2023-12-27,31.425772,76.421883,16.48,8.56,7.46,228.42,1.01,2.57,12.19,1.92
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-01-26,31.425772,76.421883,16.73,8.87,7.46,215.15,0.97,2.61,11.79,1.99
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-02-25,31.425772,76.421883,16.91,8.91,7.44,216.64,1.03,2.62,11.99,1.97
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-03-26,31.425772,76.421883,17.61,8.44,7.41,219.07,1.02,2.82,12.09,2.09
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-04-25,31.425772,76.421883,17.55,8.36,7.72,227.86,1.04,2.74,11.61,2.03
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-05-25,31.425772,76.421883,16.62,8.69,7.55,214.46,1.01,2.72,12.55,2.05
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-06-24,31.425772,76.421883,17.23,9.11,7.42,227.94,1.01,2.7,12.3,2.09
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-07-24,31.425772,76.421883,16.27,8.91,7.74,232.23,0.97,2.59,11.41,2.01
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-08-23,31.425772,76.421883,17.7,8.38,7.78,228.11,0.96,2.8,11.62,1.9
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-09-22,31.425772,76.421883,16.92,8.75,7.37,226.7,0.97,2.75,11.8,1.9
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-10-22,31.425772,76.421883,17.78,8.75,7.49,233.89,0.98,2.61,12.06,1.96
1016,RIVER SUTLEJ AT D/S BHAKHRA,RIVER,HIMACHAL PRADESH,2024-11-21,31.425772,76.421883,17.82,8.64,7.31,230.27,0.99,2.74,12.37,2.08
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-01-01,31.035309,76.52233,17.26,9.41,7.17,257.47,2.09,0.53,27501.13,287.6
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-01-31,31.035309,76.52233,17.57,9.29,7.64,245.63,2.05,0.52,28587.93,274.99
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-03-02,31.035309,76.52233,18.1,9.92,7.62,268.0,1.94,0.52,27479.03,281.41
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-04-01,31.035309,76.52233,16.68,9.24,7.38,259.57,1.99,0.51,26957.29,267.75
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-05-01,31.035309,76.52233,17.49,9.15,7.38,265.31,2.02,0.52,28128.69,267.25
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-05-31,31.035309,76.52233,17.22,9.3,7.43,260.38,2.04,0.5,28748.2,265.07
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-06-30,31.035309,76.52233,17.98,9.31,7.76,248.01,2.02,0.53,27315.42,280.87
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-07-30,31.035309,76.52233,17.87,9.6,7.62,265.92,1.94,0.52,28995.97,285.59
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-08-29,31.035309,76.52233,17.56,9.38,7.21,269.98,2.09,0.52,27621.48,281.3
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-09-28,31.035309,76.52233,17.33,9.94,7.48,249.24,1.94,0.52,29004.75,266.01
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-10-28,31.035309,76.52233,18.1,9.58,7.77,253.21,2.02,0.5,28946.71,285.0
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-11-27,31.035309,76.52233,18.09,9.15,7.51,258.4,1.98,0.53,27161.37,280.62
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2023-12-27,31.035309,76.52233,17.58,9.61,7.51,245.79,2.06,0.5,27995.46,285.31
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-01-26,31.035309,76.52233,18.14,9.27,7.56,257.89,2.1,0.54,28408.22,278.27
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-02-25,31.035309,76.52233,16.91,9.35,7.36,256.56,2.06,0.54,27812.33,282.11
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-03-26,31.035309,76.52233,17.42,9.82,7.48,265.58,1.95,0.53,28776.36,269.31
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-04-25,31.035309,76.52233,16.93,9.71,7.17,268.51,1.95,0.54,29048.67,284.63
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-05-25,31.035309,76.52233,18.25,9.97,7.41,260.61,1.92,0.53,26364.26,261.93
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-06-24,31.035309,76.52233,16.88,9.95,7.77,262.38,1.97,0.52,28370.25,268.14
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-07-24,31.035309,76.52233,17.41,9.19,7.05,269.35,2.0,0.54,28105.79,266.82
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-08-23,31.035309,76.52233,17.11,9.73,7.46,251.67,1.99,0.51,28719.64,274.18
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-09-22,31.035309,76.52233,18.07,9.23,7.42,257.14,1.97,0.51,26451.09,267.46
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-10-22,31.035309,76.52233,17.9,9.53,7.07,254.33,2.08,0.52,27243.8,279.62
30010,RIVER SUTLEJ AT NOORPUR BEDI ROAD (PUNJAB),RIVER,PUNJAB,2024-11-21,31.035309,76.52233,16.83,9.72,7.37,245.8,2.02,0.54,29080.89,266.06
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-01-01,31.182044,76.563547,14.59,8.82,7.74,244.01,1.02,1.45,322.5,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-01-31,31.182044,76.563547,15.04,8.75,8.27,241.56,1.0,1.55,319.67,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-03-02,31.182044,76.563547,14.65,8.42,7.85,228.57,1.02,1.51,304.78,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-04-01,31.182044,76.563547,14.73,8.42,7.97,244.31,1.01,1.51,306.71,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-05-01,31.182044,76.563547,13.92,8.41,8.03,224.65,0.99,1.44,303.33,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-05-31,31.182044,76.563547,14.4,8.04,7.71,226.65,0.91,1.39,318.84,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-06-30,31.182044,76.563547,13.23,8.37,7.87,221.95,0.92,1.4,317.39,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-07-30,31.182044,76.563547,13.15,7.82,7.43,214.34,0.9,1.48,301.17,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-08-29,31.182044,76.563547,13.32,8.23,7.88,218.49,0.91,1.38,284.37,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-09-28,31.182044,76.563547,13.23,7.75,7.4,220.55,0.88,1.39,287.72,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-10-28,31.182044,76.563547,13.11,7.73,7.67,212.71,0.88,1.35,298.49,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-11-27,31.182044,76.563547,12.81,7.73,7.34,228.2,0.95,1.32,299.67,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2023-12-27,31.182044,76.563547,13.16,8.18,7.32,214.89,0.87,1.29,282.89,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-01-26,31.182044,76.563547,12.63,7.7,7.11,205.01,0.91,1.28,297.65,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-02-25,31.182044,76.563547,12.34,7.52,7.38,203.56,0.93,1.33,294.25,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-03-26,31.182044,76.563547,12.09,7.68,6.84,208.56,0.9,1.28,278.38,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-04-25,31.182044,76.563547,12.94,7.69,6.77,207.67,0.85,1.36,289.04,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-05-25,31.182044,76.563547,12.29,7.37,7.04,210.29,0.9,1.26,271.39,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-06-24,31.182044,76.563547,12.15,7.53,6.96,212.39,0.87,1.35,277.49,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-07-24,31.182044,76.563547,12.52,6.93,7.07,197.98,0.84,1.31,263.32,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-08-23,31.182044,76.563547,12.71,7.56,6.89,192.0,0.87,1.21,275.53,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-09-22,31.182044,76.563547,11.44,7.5,6.47,188.77,0.78,1.3,256.19,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-10-22,31.182044,76.563547,12.58,7.13,6.73,196.88,0.82,1.24,269.1,
1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",RIVER,PUNJAB,2024-11-21,31.182044,76.563547,11.67,7.37,6.88,202.49,0.85,1.17,256.27,
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-01-01,16.525092,80.68445,23.27,1.03,7.57,1866.18,27.54,6.81,462.11,3767.66
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-01-31,16.525092,80.68445,22.52,1.05,7.07,1835.71,27.53,7.39,455.51,3881.85
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-03-02,16.525092,80.68445,24.03,1.09,7.16,1905.17,28.46,6.81,469.92,3750.33
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-04-01,16.525092,80.68445,24.12,1.09,7.75,1911.14,27.78,7.19,458.26,3625.6
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-05-01,16.525092,80.68445,22.34,1.05,7.12,1972.88,28.2,7.12,459.43,3838.25
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-05-31,16.525092,80.68445,23.76,1.08,7.07,1994.4,26.23,7.34,472.11,3657.66
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-06-30,16.525092,80.68445,24.12,1.06,7.45,1975.82,26.67,6.96,468.58,3607.65
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-07-30,16.525092,80.68445,22.57,1.09,7.7,1884.58,28.04,7.18,471.11,3595.59
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-08-29,16.525092,80.68445,24.66,1.09,7.35,1944.13,27.58,7.08,464.58,3897.38
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-09-28,16.525092,80.68445,24.34,1.07,7.23,1838.15,26.95,7.23,435.22,3861.39
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-10-28,16.525092,80.68445,23.27,1.06,7.54,1946.5,28.34,7.48,450.22,3573.15
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-11-27,16.525092,80.68445,24.65,1.03,7.49,1823.79,28.43,7.45,461.41,3739.22
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2023-12-27,16.525092,80.68445,24.66,1.09,7.55,1820.4,26.51,6.97,463.21,3737.19
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-01-26,16.525092,80.68445,24.26,1.03,7.09,1927.83,26.5,7.21,476.43,3746.1
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-02-25,16.525092,80.68445,23.6,1.02,7.75,1994.77,26.83,7.13,456.2,3889.87
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-03-26,16.525092,80.68445,22.69,1.05,7.41,1903.43,28.64,6.87,455.85,3925.47
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-04-25,16.525092,80.68445,24.24,1.05,7.3,1905.58,28.42,6.99,474.59,3732.83
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-05-25,16.525092,80.68445,22.77,1.07,7.26,1898.1,28.11,7.05,438.09,3926.85
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-06-24,16.525092,80.68445,22.82,1.05,7.65,1829.12,27.23,6.89,451.12,3832.48
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-07-24,16.525092,80.68445,23.97,1.1,7.67,1890.88,27.79,7.25,456.27,3592.46
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-08-23,16.525092,80.68445,24.61,1.0,7.24,1977.57,28.22,7.4,442.96,3562.71
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-09-22,16.525092,80.68445,24.43,1.08,7.12,1982.68,27.75,7.21,453.76,3608.78
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-10-22,16.525092,80.68445,24.15,1.05,7.04,1914.29,27.16,6.87,473.66,3905.18
3052,"GUNTATHIPPA DRAIN B/C WITH RIVES CANAL AT RAMAVARAPPADU, VIJAYAWADA TOWN",DRAIN,ANDHRA PRADESH,2024-11-21,16.525092,80.68445,24.44,1.06,7.62,1879.69,28.23,7.4,460.04,3929.68
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-01-01,16.875379,82.14765,24.22,5.94,7.28,12737.02,3.0,2.15,11.2,270.67
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-01-31,16.875379,82.14765,25.36,6.13,6.73,12227.55,2.93,2.03,11.6,272.35
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-03-02,16.875379,82.14765,24.8,5.78,6.94,12594.21,2.98,2.02,10.81,272.52
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-04-01,16.875379,82.14765,23.93,5.95,6.67,11588.42,2.85,2.01,10.66,270.83
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-05-01,16.875379,82.14765,23.7,5.81,6.85,12464.0,2.92,1.9,11.54,267.71
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-05-31,16.875379,82.14765,23.41,5.61,7.06,11625.06,2.95,1.87,11.2,262.57
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-06-30,16.875379,82.14765,22.84,5.54,6.9,12230.73,2.78,1.96,11.0,265.97
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-07-30,16.875379,82.14765,22.33,5.64,6.67,11305.26,2.79,1.88,11.1,250.67
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-08-29,16.875379,82.14765,22.38,5.52,6.37,11439.58,2.69,1.85,10.94,236.33
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-09-28,16.875379,82.14765,22.28,5.54,6.39,11473.94,2.68,2.0,10.26,253.8
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-10-28,16.875379,82.14765,23.83,5.39,6.44,12026.97,2.66,1.83,10.55,239.41
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-11-27,16.875379,82.14765,21.55,5.42,6.55,10942.49,2.87,1.78,10.52,235.93
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2023-12-27,16.875379,82.14765,22.11,5.02,6.79,11481.12,2.79,1.78,10.26,253.06
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-01-26,16.875379,82.14765,23.14,5.48,6.59,11057.65,2.53,1.86,9.74,230.4
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-02-25,16.875379,82.14765,21.26,5.47,6.67,11132.51,2.64,1.72,10.34,243.42
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-03-26,16.875379,82.14765,22.62,5.16,6.4,10978.12,2.76,1.73,9.89,229.59
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-04-25,16.875379,82.14765,21.52,5.29,6.32,11253.16,2.55,1.87,9.43,219.83
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-05-25,16.875379,82.14765,21.99,5.28,6.49,11208.64,2.45,1.79,10.32,237.69
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-06-24,16.875379,82.14765,20.07,5.23,6.0,11104.25,2.61,1.83,10.1,216.12
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-07-24,16.875379,82.14765,21.26,4.77,6.14,10373.88,2.53,1.8,9.77,233.96
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-08-23,16.875379,82.14765,20.43,4.83,5.66,9809.6,2.49,1.62,9.13,219.34
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-09-22,16.875379,82.14765,21.13,4.86,5.91,10248.7,2.33,1.66,9.59,215.17
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-10-22,16.875379,82.14765,20.01,4.63,5.57,10828.0,2.33,1.7,9.41,218.81
3053,"TULIA BAGH DRAIN AT MATLAPALEM (V), VEMULAVADA (M)",DRAIN,ANDHRA PRADESH,2024-11-21,16.875379,82.14765,20.88,4.88,5.47,9769.43,2.51,1.75,9.77,226.97
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-01-01,28.463819,76.97367,26.84,7.12,7.51,1078.44,0.99,0.31,123.19,2429.89
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-01-31,28.463819,76.97367,26.88,6.97,7.4,1136.11,1.01,0.29,116.99,2468.42
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-03-02,28.463819,76.97367,25.62,7.08,7.54,1056.27,0.95,0.31,122.83,2249.48
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-04-01,28.463819,76.97367,24.55,7.04,6.95,1029.55,0.94,0.29,117.93,2274.66
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-05-01,28.463819,76.97367,23.91,7.41,6.96,1029.91,0.93,0.3,121.56,2217.07
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-05-31,28.463819,76.97367,25.37,7.38,7.01,1118.51,0.96,0.27,115.58,2359.81
4861,"NEAR HUDA/ HSVP WATER WORKS, BASAI, GURUGRAM",WATER TREATMENT PLANT (RAW WATER),HARYANA,2023-06-30,28.463819,76.97367,25.18,7.19,7.28,1005.69,0.92,0.29,117.25,2319.27
